2.000262622230128962e+00
1.572540055195625230e+00
6.381912663444755385e-01
1.868807033866826117e-04
8.516710462410692628e-02
4.008665047087993649e-01
1.720849575081261573e+00
1.980020796998982036e+00
7.692060596664260785e-01
1.593065673925087022e-01
7.373437873101820195e-01
1.897888332914818399e+00
5.154787246963695724e-01
1.203282806895258350e-01
9.049566779131166250e-01
5.511414061249266805e-01
6.188704364643407008e-01
4.871331136822378838e-01
7.266899408628662016e-01
8.513276995111709322e-01
2.697843513422445438e-01
8.762806120426842593e-01
9.997102247071274483e-01
1.948200518534983106e+00
6.955927421443826031e-01
1.636396691417571603e+00
9.494885382343212221e-01
1.740125317693601570e+00
1.500094617798234609e+00
3.234590401238194302e-01
1.530622443321268955e+00
1.797471716397641472e+00
2.033145902497144886e-01
2.473135239448516209e-01
8.150567531545962474e-01
1.604348067589523641e+00
1.812601830336487474e+00
2.061759610430689005e-01
5.763475320838268301e-01
1.838572923036788431e+00
1.391210757863393932e-02
3.708433178959760212e-01
1.868245101349100601e+00
4.455093748148142296e-02
1.771617813556906729e+00
1.665651207407765177e+00
7.857100469589621827e-01
4.628115363954630190e-01
1.922601862081318558e+00
5.859783015990855937e-01
