4.999999999998671063e-01,2.216385446859607905e-13,4.999999999999112932e-01
4.999999999999660827e-01,3.082021252664467113e-14,5.000000000000031086e-01
4.999999999998721023e-01,1.880298922315279764e-13,4.999999999999398814e-01
4.999999999999960587e-01,5.145016392317763261e-15,4.999999999999987788e-01
4.999999999999522604e-01,5.657508762278647887e-14,4.999999999999911182e-01
4.999999999999957812e-01,6.087646372767650733e-15,4.999999999999981126e-01
4.999999999999835687e-01,2.481016422262432808e-14,4.999999999999916733e-01
4.999999999999659717e-01,5.975129129707630679e-14,4.999999999999742428e-01
4.999999999999709122e-01,5.142179219151477477e-14,4.999999999999776845e-01
4.999999999999740208e-01,3.848173081743654727e-14,4.999999999999874545e-01
4.999999999999847899e-01,1.629899997902165864e-14,4.999999999999990008e-01
4.999999999999934497e-01,6.529061851964681846e-15,4.999999999999999445e-01
4.999999999999740208e-01,3.798635051851983658e-14,4.999999999999880096e-01
4.999999999999976685e-01,2.789415795806504807e-15,4.999999999999995004e-01
4.999999999999517608e-01,8.629562027123729065e-14,4.999999999999619194e-01
4.999999999999622524e-01,5.219388267209544759e-14,4.999999999999855116e-01
4.999999999999936717e-01,9.919556882583031531e-15,4.999999999999963918e-01
4.999999999999955591e-01,3.433929854812826377e-15,5.000000000000009992e-01
4.999999999998895883e-01,1.847663180480762363e-13,4.999999999999256151e-01
4.999999999999978906e-01,1.551401582609943580e-15,5.000000000000005551e-01
4.999999999999852340e-01,2.086463151081845868e-14,4.999999999999938938e-01
4.999999999999952816e-01,5.007781573124065108e-15,4.999999999999996669e-01
4.999999999999408806e-01,8.593996849946174476e-14,4.999999999999731326e-01
4.999999999999450995e-01,5.680258806668425142e-14,4.999999999999980571e-01
4.999999999999002465e-01,1.852472508131823791e-13,4.999999999999145128e-01
4.999999999999719114e-01,3.702918504707320082e-14,4.999999999999910627e-01
4.999999999999880651e-01,1.219260689817548197e-14,4.999999999999997224e-01
4.999999999999914513e-01,3.677587147245036200e-15,5.000000000000048850e-01
4.999999999999817923e-01,2.683452729732483059e-14,4.999999999999913958e-01
4.999999999999841793e-01,2.804414278712868205e-14,4.999999999999877320e-01
4.999999999999091838e-01,1.723404825826906080e-13,4.999999999999185096e-01
4.999999999999183431e-01,1.358007895737980758e-13,4.999999999999458766e-01
4.999999999999530376e-01,7.866333517933777185e-14,4.999999999999683586e-01
4.999999999999931166e-01,5.754727913293222827e-15,5.000000000000011102e-01
4.999999999999675260e-01,4.727346650383417405e-14,4.999999999999852340e-01
4.999999999999390488e-01,1.126347416646469874e-13,4.999999999999482636e-01
4.999999999999852895e-01,2.236233637874329831e-14,4.999999999999923395e-01
4.999999999999744094e-01,4.706329048880463858e-14,4.999999999999785727e-01
4.999999999999845679e-01,2.966160480513423311e-14,4.999999999999857336e-01
4.999999999999904521e-01,1.203060448407467195e-14,4.999999999999975575e-01
4.999999999999611422e-01,5.387918939493004843e-14,4.999999999999849565e-01
4.999999999999759082e-01,4.062349359798114431e-14,4.999999999999834022e-01
4.999999999999925615e-01,9.642650596961165502e-15,4.999999999999977796e-01
4.999999999999952260e-01,9.325949505892926746e-15,4.999999999999954481e-01
4.999999999999732436e-01,5.036609951615478843e-14,4.999999999999763522e-01
4.999999999999419353e-01,9.009718350372098253e-14,4.999999999999679146e-01
4.999999999999747979e-01,4.840534087104383970e-14,4.999999999999767963e-01
4.999999999999097389e-01,9.692784904725188394e-14,4.999999999999932832e-01
4.999999999999503730e-01,6.178084691578670833e-14,4.999999999999878986e-01
4.999999999999952260e-01,7.366211009506996699e-15,4.999999999999973910e-01
4.999999999999850120e-01,2.798228716525874823e-14,4.999999999999869549e-01
4.999999999999417133e-01,1.043414071273560452e-13,4.999999999999539257e-01
4.999999999999953371e-01,7.505636154590481914e-15,4.999999999999970579e-01
4.999999999999797384e-01,2.810174167669100327e-15,5.000000000000174305e-01
4.999999999999849010e-01,2.853339061243076392e-14,4.999999999999865108e-01
4.999999999984144905e-01,2.728080885919569992e-12,4.999999999988574695e-01
4.999999999998630540e-01,1.597159202443874954e-13,4.999999999999771849e-01
