8.910519226403326165e-01,2.080262372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.121343607287365263e+00,-1.488485884738080411e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
6.096779449791998040e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.120363230090099638e+00,2.080262372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.910519226403326165e-01,2.095889279767032765e+00,7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
8.910519226403326165e-01,2.095889279767032765e+00,7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
1.120363230090099638e+00,-1.488485884738080411e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
-9.478397468221357869e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
-9.478397468221357869e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
3.900753601403326165e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
6.096779449791998040e-01,-1.488499236178510099e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.120363230090099638e+00,-1.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
-1.500000000000000000e+00,-1.488501143527142911e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
-9.478378394735029744e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.910519226403326165e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
8.939797027916998040e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.939816101403326165e-01,-1.488487792086713224e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.812862976403326165e-01,-8.530279946867236340e-01,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.910519226403326165e-01,2.080262372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.121343607287365263e+00,-1.488501143527142911e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.910519226403326165e-01,2.095887372418399952e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.910519226403326165e-01,-1.488485884738080411e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
8.910519226403326165e-01,1.595889279767032765e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
